mass_tot_Al,mass_tot_Ga,mass_tot_In,mass_tot_O,mass_avg_Al,mass_avg_Ga,mass_avg_In,mass_avg_O
134.86452253824,0.0,3100.2697088,767.9712,1.6858065317280002,0.0,38.75337136,9.599639999999999
377.7415404,139.446,0.0,383.9856,9.443538510000002,3.4861500000000003,0.0,9.599639999999999
296.84009506176,557.784,1492.4502912,767.9712,3.710501188272,6.972300000000001,18.65562864,9.599639999999999
134.91848561544,488.03311080000003,0.0,287.9892,4.4972828538480005,16.26777036,0.0,9.599639999999999
215.8523088,1045.9565568,1033.1782912,767.9712,2.69815386,13.074456960000001,12.914728640000002,9.599639999999999
404.76624946176,1185.1794432,0.0,767.9712,5.059578118272,14.81474304,0.0,9.599639999999999
269.815386,0.0,688.908,383.9856,6.74538465,0.0,17.222700000000003,9.599639999999999
0.0,836.6759999999999,1377.816,575.9784,0.0,13.944600000000001,22.9636,9.599639999999999
377.7415404,557.784,1148.18,767.9712,4.721769255000001,6.972300000000001,14.35225,9.599639999999999
539.630772,836.6759999999999,0.0,767.9712,6.74538465,10.458450000000001,0.0,9.599639999999999
350.71683133824,488.1725568,1377.816,767.9712,4.383960391728,6.10215696,17.222700000000003,9.599639999999999
26.9815386,348.615,229.636,191.9928,1.34907693,17.43075,11.4818,9.599639999999999
350.71683133824,627.3954432,1148.18,767.9712,4.383960391728,7.842443040000001,14.35225,9.599639999999999
0.0,836.6759999999999,2296.36,767.9712,0.0,10.458450000000001,28.7045,9.599639999999999
377.7415404,0.0,229.636,383.9856,9.443538510000002,0.0,5.7409,9.599639999999999
215.8523088,418.33799999999997,2066.724,767.9712,2.69815386,5.2292250000000005,25.83405,9.599639999999999
134.91848561544,488.03311080000003,0.0,287.9892,4.4972828538480005,16.26777036,0.0,9.599639999999999
242.8338474,69.69511080000001,229.6819272,287.9892,8.09446158,2.32317036,7.65606424,9.599639999999999
215.8523088,209.16899999999998,574.09,383.9856,5.39630772,5.2292250000000005,14.35225,9.599639999999999
269.815386,767.0645568,1263.1817088,767.9712,3.372692325,9.58830696,15.78977136,9.599639999999999
566.56914013824,0.0,1263.1817088,767.9712,7.082114251728,0.0,15.78977136,9.599639999999999
0.0,1394.46,1377.816,767.9712,0.0,17.43075,17.222700000000003,9.599639999999999
377.7415404,906.2874432,573.9062912,767.9712,4.721769255000001,11.328593040000001,7.173828640000001,9.599639999999999
350.71683133824,1324.8485567999999,0.0,767.9712,4.383960391728,16.56060696,0.0,9.599639999999999
431.7046176,0.0,1837.088,767.9712,5.39630772,0.0,22.9636,9.599639999999999
215.8523088,418.33799999999997,2066.724,767.9712,2.69815386,5.2292250000000005,25.83405,9.599639999999999
755.4830808,278.892,0.0,767.9712,9.443538510000002,3.4861500000000003,0.0,9.599639999999999
701.5200036,348.5034432,114.63429119999999,767.9712,8.769000045,4.356293040000001,1.4329286399999999,9.599639999999999
134.907693,418.33799999999997,574.09,383.9856,3.372692325,10.458450000000001,14.35225,9.599639999999999
269.80459338456,0.0,229.6819272,287.9892,8.993486446152001,0.0,7.65606424,9.599639999999999
80.94461580000001,139.4738892,803.6800728000001,287.9892,2.69815386,4.64912964,26.789335760000004,9.599639999999999
215.8523088,976.122,1148.18,767.9712,2.69815386,12.201525,14.35225,9.599639999999999
53.9630772,627.507,574.09,383.9856,1.34907693,15.687675,14.35225,9.599639999999999
485.6676948,767.0645568,344.6377088,767.9712,6.070846185000001,9.58830696,4.30797136,9.599639999999999
809.446158,69.6114432,114.63429119999999,767.9712,10.118076975000001,0.87014304,1.4329286399999999,9.599639999999999
0.0,1324.8485567999999,1492.4502912,767.9712,0.0,16.56060696,18.65562864,9.599639999999999
188.8707702,488.061,229.636,383.9856,4.721769255000001,12.201525,5.7409,9.599639999999999
404.76624946176,557.784,1033.1782912,767.9712,5.059578118272,6.972300000000001,12.914728640000002,9.599639999999999
0.0,1185.1794432,1722.4537088,767.9712,0.0,14.81474304,21.530671360000003,9.599639999999999
80.98778626176,278.892,2870.2662912,767.9712,1.012347328272,3.4861500000000003,35.87832864000001,9.599639999999999
26.938368138239998,1603.7405568,918.544,767.9712,0.336729601728,20.04675696,11.4818,9.599639999999999
0.0,627.3954432,2640.9977088,767.9712,0.0,7.842443040000001,33.01247136,9.599639999999999
107.9261544,1324.8485567999999,1033.1782912,767.9712,1.34907693,16.56060696,12.914728640000002,9.599639999999999
242.79067693824,697.23,1492.4502912,767.9712,3.0348834617280005,8.715375,18.65562864,9.599639999999999
161.88923160000002,209.16899999999998,803.726,383.9856,4.04723079,5.2292250000000005,20.09315,9.599639999999999
404.76624946176,557.784,1033.1782912,767.9712,5.059578118272,6.972300000000001,12.914728640000002,9.599639999999999
593.5938492,627.3954432,114.63429119999999,767.9712,7.4199231150000005,7.842443040000001,1.4329286399999999,9.599639999999999
296.84009506176,836.6759999999999,1033.1782912,767.9712,3.710501188272,10.458450000000001,12.914728640000002,9.599639999999999
215.86310141543998,278.8641108,0.0,287.9892,7.195436713847999,9.29547036,0.0,9.599639999999999
809.446158,69.6114432,114.63429119999999,767.9712,10.118076975000001,0.87014304,1.4329286399999999,9.599639999999999
404.76624946176,278.892,1492.4502912,767.9712,5.059578118272,3.4861500000000003,18.65562864,9.599639999999999
107.9261544,1882.6325568,114.63429119999999,767.9712,1.34907693,23.532906960000002,1.4329286399999999,9.599639999999999
350.71683133824,488.1725568,1377.816,767.9712,4.383960391728,6.10215696,17.222700000000003,9.599639999999999
26.9815386,697.23,574.09,383.9856,0.674538465,17.43075,14.35225,9.599639999999999
539.630772,139.446,1148.18,767.9712,6.74538465,1.7430750000000002,14.35225,9.599639999999999
53.97386981544,278.8641108,688.908,287.9892,1.7991289938480002,9.29547036,22.9636,9.599639999999999
485.6676948,418.33799999999997,918.544,767.9712,6.070846185000001,5.2292250000000005,11.4818,9.599639999999999
323.77846320000003,557.784,1377.816,767.9712,4.04723079,6.972300000000001,17.222700000000003,9.599639999999999
107.9261544,348.5034432,2640.9977088,767.9712,1.34907693,4.356293040000001,33.01247136,9.599639999999999
26.9815386,139.446,114.818,95.9964,2.69815386,13.944600000000001,11.4818,9.599639999999999
431.7046176,976.122,229.636,767.9712,5.39630772,12.201525,2.87045,9.599639999999999
161.88923160000002,1742.9634432,114.63429119999999,767.9712,2.023615395,21.787043040000004,1.4329286399999999,9.599639999999999
485.6676948,0.0,1607.452,767.9712,6.070846185000001,0.0,20.09315,9.599639999999999
539.630772,627.3954432,344.6377088,767.9712,6.74538465,7.842443040000001,4.30797136,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
323.77846320000003,1394.46,0.0,767.9712,4.04723079,17.43075,0.0,9.599639999999999
647.5569264000001,0.0,918.544,767.9712,8.09446158,0.0,11.4818,9.599639999999999
323.77846320000003,1394.46,0.0,767.9712,4.04723079,17.43075,0.0,9.599639999999999
350.71683133824,1324.8485567999999,0.0,767.9712,4.383960391728,16.56060696,0.0,9.599639999999999
404.723079,69.723,0.0,383.9856,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
0.0,906.2874432,2181.7257088,767.9712,0.0,11.328593040000001,27.27157136,9.599639999999999
188.85997758456003,139.4738892,344.454,287.9892,6.295332586152001,4.64912964,11.4818,9.599639999999999
80.98778626176,69.6114432,3214.904,767.9712,1.012347328272,0.87014304,40.1863,9.599639999999999
242.79067693824,767.0645568,1377.816,767.9712,3.0348834617280005,9.58830696,17.222700000000003,9.599639999999999
134.907693,209.16899999999998,0.0,191.9928,6.74538465,10.458450000000001,0.0,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
161.88923160000002,418.33799999999997,0.0,287.9892,5.39630772,13.944600000000001,0.0,9.599639999999999
269.80459338456,69.69511080000001,114.7720728,287.9892,8.993486446152001,2.32317036,3.82573576,9.599639999999999
539.630772,767.0645568,114.63429119999999,767.9712,6.74538465,9.58830696,1.4329286399999999,9.599639999999999
134.91848561544,209.16899999999998,459.2260728,287.9892,4.4972828538480005,6.972300000000001,15.307535759999999,9.599639999999999
107.9261544,836.6759999999999,0.0,383.9856,2.69815386,20.916900000000002,0.0,9.599639999999999
53.9630772,976.122,1837.088,767.9712,0.674538465,12.201525,22.9636,9.599639999999999
350.71683133824,348.5034432,1607.452,767.9712,4.383960391728,4.356293040000001,20.09315,9.599639999999999
80.94461580000001,348.615,0.0,191.9928,4.04723079,17.43075,0.0,9.599639999999999
0.0,209.16899999999998,574.09,191.9928,0.0,10.458450000000001,28.7045,9.599639999999999
269.815386,627.3954432,1492.4502912,767.9712,3.372692325,7.842443040000001,18.65562864,9.599639999999999
323.77846320000003,557.784,1377.816,767.9712,4.04723079,6.972300000000001,17.222700000000003,9.599639999999999
269.815386,139.446,2296.36,767.9712,3.372692325,1.7430750000000002,28.7045,9.599639999999999
566.56914013824,697.23,114.63429119999999,767.9712,7.082114251728,8.715375,1.4329286399999999,9.599639999999999
593.5938492,697.23,0.0,767.9712,7.4199231150000005,8.715375,0.0,9.599639999999999
458.64298573824,557.784,803.9097088,767.9712,5.733037321728,6.972300000000001,10.04887136,9.599639999999999
350.7600018,69.723,229.636,383.9856,8.769000045,1.7430750000000002,5.7409,9.599639999999999
296.80771721544,69.69511080000001,0.0,287.9892,9.893590573848,2.32317036,0.0,9.599639999999999
53.9630772,69.6114432,3329.5382912,767.9712,0.674538465,0.87014304,41.61922864,9.599639999999999
80.94461580000001,0.0,574.09,191.9928,4.04723079,0.0,28.7045,9.599639999999999
0.0,1882.6325568,573.9062912,767.9712,0.0,23.532906960000002,7.173828640000001,9.599639999999999
350.71683133824,0.0,2181.7257088,767.9712,4.383960391728,0.0,27.27157136,9.599639999999999
620.61855826176,557.784,114.63429119999999,767.9712,7.757731978272,6.972300000000001,1.4329286399999999,9.599639999999999
80.98778626176,0.0,3329.5382912,767.9712,1.012347328272,0.0,41.61922864,9.599639999999999
26.9815386,209.16899999999998,1377.816,383.9856,0.674538465,5.2292250000000005,34.44540000000001,9.599639999999999
647.5569264000001,557.784,0.0,767.9712,8.09446158,6.972300000000001,0.0,9.599639999999999
53.9630772,69.723,1492.634,383.9856,1.34907693,1.7430750000000002,37.31585,9.599639999999999
0.0,278.892,1377.816,383.9856,0.0,6.972300000000001,34.44540000000001,9.599639999999999
620.61855826176,278.892,573.9062912,767.9712,7.757731978272,3.4861500000000003,7.173828640000001,9.599639999999999
0.0,697.23,2525.996,767.9712,0.0,8.715375,31.57495,9.599639999999999
323.77846320000003,1045.9565568,573.9062912,767.9712,4.04723079,13.074456960000001,7.173828640000001,9.599639999999999
0.0,1045.9565568,1951.7222912,767.9712,0.0,13.074456960000001,24.39652864,9.599639999999999
26.9815386,697.23,574.09,383.9856,0.674538465,17.43075,14.35225,9.599639999999999
0.0,557.784,918.544,383.9856,0.0,13.944600000000001,22.9636,9.599639999999999
80.98778626176,139.446,3100.2697088,767.9712,1.012347328272,1.7430750000000002,38.75337136,9.599639999999999
593.5938492,209.28055679999997,803.9097088,767.9712,7.4199231150000005,2.61600696,10.04887136,9.599639999999999
296.84009506176,767.0645568,1148.18,767.9712,3.710501188272,9.58830696,14.35225,9.599639999999999
0.0,348.615,1262.998,383.9856,0.0,8.715375,31.57495,9.599639999999999
0.0,1115.568,1837.088,767.9712,0.0,13.944600000000001,22.9636,9.599639999999999
0.0,209.28055679999997,3329.5382912,767.9712,0.0,2.61600696,41.61922864,9.599639999999999
809.446158,139.446,0.0,767.9712,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
107.9261544,348.615,803.726,383.9856,2.69815386,8.715375,20.09315,9.599639999999999
431.7046176,0.0,1837.088,767.9712,5.39630772,0.0,22.9636,9.599639999999999
404.723079,69.723,0.0,383.9856,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
458.64298573824,69.6114432,1607.452,767.9712,5.733037321728,0.87014304,20.09315,9.599639999999999
242.8338474,139.446,574.09,383.9856,6.070846185000001,3.4861500000000003,14.35225,9.599639999999999
188.91394066176,1673.3519999999999,114.63429119999999,767.9712,2.361424258272,20.916900000000002,1.4329286399999999,9.599639999999999
161.88923160000002,0.0,688.908,287.9892,5.39630772,0.0,22.9636,9.599639999999999
269.815386,69.723,574.09,383.9856,6.74538465,1.7430750000000002,14.35225,9.599639999999999
26.97074598456,766.9808892,0.0,287.9892,0.8990248661520001,25.56602964,0.0,9.599639999999999
512.69240386176,906.2874432,0.0,767.9712,6.408655048272,11.328593040000001,0.0,9.599639999999999
0.0,1045.845,1033.362,575.9784,0.0,17.43075,17.222700000000003,9.599639999999999
485.6676948,557.784,688.908,767.9712,6.070846185000001,6.972300000000001,8.611350000000002,9.599639999999999
242.8338474,488.061,0.0,383.9856,6.070846185000001,12.201525,0.0,9.599639999999999
458.64298573824,278.892,1263.1817088,767.9712,5.733037321728,3.4861500000000003,15.78977136,9.599639999999999
404.76624946176,767.0645568,688.908,767.9712,5.059578118272,9.58830696,8.611350000000002,9.599639999999999
53.9630772,278.892,229.636,191.9928,2.69815386,13.944600000000001,11.4818,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
80.98778626176,1394.46,1033.1782912,767.9712,1.012347328272,17.43075,12.914728640000002,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
53.9630772,976.122,0.0,383.9856,1.34907693,24.40305,0.0,9.599639999999999
485.6676948,278.892,1148.18,767.9712,6.070846185000001,3.4861500000000003,14.35225,9.599639999999999
107.9261544,0.0,459.272,191.9928,5.39630772,0.0,22.9636,9.599639999999999
188.91394066176,1742.9634432,0.0,767.9712,2.361424258272,21.787043040000004,0.0,9.599639999999999
215.8523088,348.615,344.454,383.9856,5.39630772,8.715375,8.611350000000002,9.599639999999999
215.8523088,1673.3519999999999,0.0,767.9712,2.69815386,20.916900000000002,0.0,9.599639999999999
26.9815386,697.23,574.09,383.9856,0.674538465,17.43075,14.35225,9.599639999999999
242.8338474,209.16899999999998,0.0,287.9892,8.09446158,6.972300000000001,0.0,9.599639999999999
269.815386,627.3954432,1492.4502912,767.9712,3.372692325,7.842443040000001,18.65562864,9.599639999999999
512.69240386176,418.33799999999997,803.9097088,767.9712,6.408655048272,5.2292250000000005,10.04887136,9.599639999999999
0.0,139.446,1607.452,383.9856,0.0,3.4861500000000003,40.1863,9.599639999999999
134.86452253824,1255.014,1033.1782912,767.9712,1.6858065317280002,15.687675,12.914728640000002,9.599639999999999
188.91394066176,976.122,1263.1817088,767.9712,2.361424258272,12.201525,15.78977136,9.599639999999999
0.0,627.507,344.454,287.9892,0.0,20.916900000000002,11.4818,9.599639999999999
242.79067693824,348.5034432,2066.724,767.9712,3.0348834617280005,4.356293040000001,25.83405,9.599639999999999
0.0,557.784,2755.632,767.9712,0.0,6.972300000000001,34.44540000000001,9.599639999999999
458.64298573824,627.3954432,688.908,767.9712,5.733037321728,7.842443040000001,8.611350000000002,9.599639999999999
296.84009506176,906.2874432,918.544,767.9712,3.710501188272,11.328593040000001,11.4818,9.599639999999999
458.64298573824,906.2874432,229.636,767.9712,5.733037321728,11.328593040000001,2.87045,9.599639999999999
242.79067693824,697.23,1492.4502912,767.9712,3.0348834617280005,8.715375,18.65562864,9.599639999999999
26.938368138239998,139.446,3329.5382912,767.9712,0.336729601728,1.7430750000000002,41.61922864,9.599639999999999
134.86452253824,1045.9565568,1377.816,767.9712,1.6858065317280002,13.074456960000001,17.222700000000003,9.599639999999999
134.86452253824,1185.1794432,1148.18,767.9712,1.6858065317280002,14.81474304,14.35225,9.599639999999999
539.630772,767.0645568,114.63429119999999,767.9712,6.74538465,9.58830696,1.4329286399999999,9.599639999999999
458.64298573824,0.0,1722.4537088,767.9712,5.733037321728,0.0,21.530671360000003,9.599639999999999
242.79067693824,69.6114432,2525.996,767.9712,3.0348834617280005,0.87014304,31.57495,9.599639999999999
80.98778626176,1045.9565568,1607.452,767.9712,1.012347328272,13.074456960000001,20.09315,9.599639999999999
0.0,69.723,1722.27,383.9856,0.0,1.7430750000000002,43.05675,9.599639999999999
188.85997758456003,348.6428892,0.0,287.9892,6.295332586152001,11.62142964,0.0,9.599639999999999
0.0,557.8118891999999,459.2260728,287.9892,0.0,18.59372964,15.307535759999999,9.599639999999999
0.0,1324.8485567999999,1492.4502912,767.9712,0.0,16.56060696,18.65562864,9.599639999999999
458.64298573824,0.0,1722.4537088,767.9712,5.733037321728,0.0,21.530671360000003,9.599639999999999
0.0,348.6428892,803.6800728000001,287.9892,0.0,11.62142964,26.789335760000004,9.599639999999999
0.0,1533.906,1148.18,767.9712,0.0,19.173825,14.35225,9.599639999999999
404.76624946176,836.6759999999999,573.9062912,767.9712,5.059578118272,10.458450000000001,7.173828640000001,9.599639999999999
188.91394066176,1394.46,573.9062912,767.9712,2.361424258272,17.43075,7.173828640000001,9.599639999999999
485.6676948,0.0,688.908,575.9784,8.09446158,0.0,11.4818,9.599639999999999
728.5447126617601,209.28055679999997,229.636,767.9712,9.106808908272,2.61600696,2.87045,9.599639999999999
134.907693,209.16899999999998,918.544,383.9856,3.372692325,5.2292250000000005,22.9636,9.599639999999999
134.91848561544,69.69511080000001,688.908,287.9892,4.4972828538480005,2.32317036,22.9636,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
566.56914013824,488.1725568,459.272,767.9712,7.082114251728,6.10215696,5.7409,9.599639999999999
188.91394066176,906.2874432,1377.816,767.9712,2.361424258272,11.328593040000001,17.222700000000003,9.599639999999999
215.8523088,627.3954432,1722.4537088,767.9712,2.69815386,7.842443040000001,21.530671360000003,9.599639999999999
836.47086706176,69.6114432,0.0,767.9712,10.455885838272001,0.87014304,0.0,9.599639999999999
242.79067693824,0.0,2640.9977088,767.9712,3.0348834617280005,0.0,33.01247136,9.599639999999999
431.7046176,1115.568,0.0,767.9712,5.39630772,13.944600000000001,0.0,9.599639999999999
107.91536178456,557.8118891999999,0.0,287.9892,3.597178726152,18.59372964,0.0,9.599639999999999
809.446158,0.0,229.636,767.9712,10.118076975000001,0.0,2.87045,9.599639999999999
242.79067693824,278.892,2181.7257088,767.9712,3.0348834617280005,3.4861500000000003,27.27157136,9.599639999999999
134.907693,766.953,0.0,383.9856,3.372692325,19.173825,0.0,9.599639999999999
539.630772,139.446,1148.18,767.9712,6.74538465,1.7430750000000002,14.35225,9.599639999999999
0.0,209.16899999999998,1492.634,383.9856,0.0,5.2292250000000005,37.31585,9.599639999999999
0.0,348.615,1262.998,383.9856,0.0,8.715375,31.57495,9.599639999999999
431.7046176,348.5034432,1263.1817088,767.9712,5.39630772,4.356293040000001,15.78977136,9.599639999999999
53.9630772,418.33799999999997,0.0,191.9928,2.69815386,20.916900000000002,0.0,9.599639999999999
350.71683133824,418.33799999999997,1492.4502912,767.9712,4.383960391728,5.2292250000000005,18.65562864,9.599639999999999
107.9261544,488.061,574.09,383.9856,2.69815386,12.201525,14.35225,9.599639999999999
0.0,488.03311080000003,574.1359272,287.9892,0.0,16.26777036,19.137864240000003,9.599639999999999
269.815386,69.723,574.09,383.9856,6.74538465,1.7430750000000002,14.35225,9.599639999999999
161.88923160000002,418.33799999999997,0.0,287.9892,5.39630772,13.944600000000001,0.0,9.599639999999999
26.938368138239998,2161.5245568,0.0,767.9712,0.336729601728,27.01905696,0.0,9.599639999999999
377.7415404,209.28055679999997,1722.4537088,767.9712,4.721769255000001,2.61600696,21.530671360000003,9.599639999999999
512.69240386176,906.2874432,0.0,767.9712,6.408655048272,11.328593040000001,0.0,9.599639999999999
188.91394066176,976.122,1263.1817088,767.9712,2.361424258272,12.201525,15.78977136,9.599639999999999
269.815386,557.784,1607.452,767.9712,3.372692325,6.972300000000001,20.09315,9.599639999999999
26.938368138239998,278.892,3100.2697088,767.9712,0.336729601728,3.4861500000000003,38.75337136,9.599639999999999
80.98778626176,2021.8554432,0.0,767.9712,1.012347328272,25.273193040000002,0.0,9.599639999999999
188.85997758456003,69.69511080000001,459.2260728,287.9892,6.295332586152001,2.32317036,15.307535759999999,9.599639999999999
215.8523088,278.892,459.272,383.9856,5.39630772,6.972300000000001,11.4818,9.599639999999999
458.64298573824,697.23,573.9062912,767.9712,5.733037321728,8.715375,7.173828640000001,9.599639999999999
431.7046176,348.5034432,1263.1817088,767.9712,5.39630772,4.356293040000001,15.78977136,9.599639999999999
242.79067693824,348.5034432,2066.724,767.9712,3.0348834617280005,4.356293040000001,25.83405,9.599639999999999
107.91536178456,557.8118891999999,0.0,287.9892,3.597178726152,18.59372964,0.0,9.599639999999999
134.86452253824,278.892,2640.9977088,767.9712,1.6858065317280002,3.4861500000000003,33.01247136,9.599639999999999
404.76624946176,1185.1794432,0.0,767.9712,5.059578118272,14.81474304,0.0,9.599639999999999
215.8523088,767.0645568,1492.4502912,767.9712,2.69815386,9.58830696,18.65562864,9.599639999999999
53.9630772,418.33799999999997,0.0,191.9928,2.69815386,20.916900000000002,0.0,9.599639999999999
836.47086706176,69.6114432,0.0,767.9712,10.455885838272001,0.87014304,0.0,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
0.0,2231.136,0.0,767.9712,0.0,27.889200000000002,0.0,9.599639999999999
0.0,836.6759999999999,1377.816,575.9784,0.0,13.944600000000001,22.9636,9.599639999999999
242.8338474,139.4738892,114.7720728,287.9892,8.09446158,4.64912964,3.82573576,9.599639999999999
350.71683133824,557.784,1263.1817088,767.9712,4.383960391728,6.972300000000001,15.78977136,9.599639999999999
0.0,557.784,2755.632,767.9712,0.0,6.972300000000001,34.44540000000001,9.599639999999999
323.77846320000003,1185.1794432,344.6377088,767.9712,4.04723079,14.81474304,4.30797136,9.599639999999999
296.84009506176,976.122,803.9097088,767.9712,3.710501188272,12.201525,10.04887136,9.599639999999999
161.88923160000002,0.0,688.908,287.9892,5.39630772,0.0,22.9636,9.599639999999999
26.938368138239998,1742.9634432,688.908,767.9712,0.336729601728,21.787043040000004,8.611350000000002,9.599639999999999
755.4830808,278.892,0.0,767.9712,9.443538510000002,3.4861500000000003,0.0,9.599639999999999
26.938368138239998,1045.9565568,1837.088,767.9712,0.336729601728,13.074456960000001,22.9636,9.599639999999999
0.0,627.507,344.454,287.9892,0.0,20.916900000000002,11.4818,9.599639999999999
161.88923160000002,0.0,2985.268,767.9712,2.023615395,0.0,37.31585,9.599639999999999
269.815386,0.0,688.908,383.9856,6.74538465,0.0,17.222700000000003,9.599639999999999
242.8338474,69.69511080000001,229.6819272,287.9892,8.09446158,2.32317036,7.65606424,9.599639999999999
323.77846320000003,836.6759999999999,918.544,767.9712,4.04723079,10.458450000000001,11.4818,9.599639999999999
350.7600018,209.16899999999998,0.0,383.9856,8.769000045,5.2292250000000005,0.0,9.599639999999999
215.8523088,1115.568,918.544,767.9712,2.69815386,13.944600000000001,11.4818,9.599639999999999
296.7969246,209.16899999999998,229.636,383.9856,7.4199231150000005,5.2292250000000005,5.7409,9.599639999999999
0.0,488.03311080000003,574.1359272,287.9892,0.0,16.26777036,19.137864240000003,9.599639999999999
0.0,697.23,688.908,383.9856,0.0,17.43075,17.222700000000003,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
0.0,1882.6325568,573.9062912,767.9712,0.0,23.532906960000002,7.173828640000001,9.599639999999999
620.61855826176,139.446,803.9097088,767.9712,7.757731978272,1.7430750000000002,10.04887136,9.599639999999999
296.7969246,348.615,0.0,383.9856,7.4199231150000005,8.715375,0.0,9.599639999999999
0.0,1115.568,1837.088,767.9712,0.0,13.944600000000001,22.9636,9.599639999999999
215.8523088,697.23,1607.452,767.9712,2.69815386,8.715375,20.09315,9.599639999999999
161.88923160000002,418.33799999999997,0.0,287.9892,5.39630772,13.944600000000001,0.0,9.599639999999999
269.815386,0.0,688.908,383.9856,6.74538465,0.0,17.222700000000003,9.599639999999999
701.5200036,0.0,688.908,767.9712,8.769000045,0.0,8.611350000000002,9.599639999999999
0.0,488.061,1033.362,383.9856,0.0,12.201525,25.83405,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
323.77846320000003,488.1725568,1492.4502912,767.9712,4.04723079,6.10215696,18.65562864,9.599639999999999
0.0,1603.7405568,1033.1782912,767.9712,0.0,20.04675696,12.914728640000002,9.599639999999999
755.4830808,69.6114432,344.6377088,767.9712,9.443538510000002,0.87014304,4.30797136,9.599639999999999
296.84009506176,906.2874432,918.544,767.9712,3.710501188272,11.328593040000001,11.4818,9.599639999999999
674.49529453824,348.5034432,229.636,767.9712,8.431191181728002,4.356293040000001,2.87045,9.599639999999999
80.94461580000001,0.0,1033.362,287.9892,2.69815386,0.0,34.44540000000001,9.599639999999999
323.77846320000003,278.892,0.0,383.9856,8.09446158,6.972300000000001,0.0,9.599639999999999
242.79067693824,278.892,2181.7257088,767.9712,3.0348834617280005,3.4861500000000003,27.27157136,9.599639999999999
188.91394066176,69.6114432,2755.632,767.9712,2.361424258272,0.87014304,34.44540000000001,9.599639999999999
53.9630772,418.33799999999997,2755.632,767.9712,0.674538465,5.2292250000000005,34.44540000000001,9.599639999999999
26.938368138239998,69.6114432,3444.54,767.9712,0.336729601728,0.87014304,43.05675,9.599639999999999
593.5938492,278.892,688.908,767.9712,7.4199231150000005,3.4861500000000003,8.611350000000002,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
188.91394066176,557.784,1951.7222912,767.9712,2.361424258272,6.972300000000001,24.39652864,9.599639999999999
404.76624946176,767.0645568,688.908,767.9712,5.059578118272,9.58830696,8.611350000000002,9.599639999999999
134.86452253824,209.28055679999997,2755.632,767.9712,1.6858065317280002,2.61600696,34.44540000000001,9.599639999999999
53.9630772,1115.568,1607.452,767.9712,0.674538465,13.944600000000001,20.09315,9.599639999999999
512.69240386176,906.2874432,0.0,767.9712,6.408655048272,11.328593040000001,0.0,9.599639999999999
431.7046176,1115.568,0.0,767.9712,5.39630772,13.944600000000001,0.0,9.599639999999999
26.938368138239998,139.446,3329.5382912,767.9712,0.336729601728,1.7430750000000002,41.61922864,9.599639999999999
134.91848561544,348.6428892,229.6819272,287.9892,4.4972828538480005,11.62142964,7.65606424,9.599639999999999
215.8523088,697.23,1607.452,767.9712,2.69815386,8.715375,20.09315,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
350.71683133824,627.3954432,1148.18,767.9712,4.383960391728,7.842443040000001,14.35225,9.599639999999999
0.0,418.33799999999997,2066.724,575.9784,0.0,6.972300000000001,34.44540000000001,9.599639999999999
269.815386,1045.9565568,803.9097088,767.9712,3.372692325,13.074456960000001,10.04887136,9.599639999999999
107.9261544,139.446,2985.268,767.9712,1.34907693,1.7430750000000002,37.31585,9.599639999999999
296.7969246,0.0,574.09,383.9856,7.4199231150000005,0.0,14.35225,9.599639999999999
296.84009506176,697.23,1263.1817088,767.9712,3.710501188272,8.715375,15.78977136,9.599639999999999
0.0,836.6759999999999,2296.36,767.9712,0.0,10.458450000000001,28.7045,9.599639999999999
0.0,2161.5245568,114.63429119999999,767.9712,0.0,27.01905696,1.4329286399999999,9.599639999999999
782.42144893824,209.28055679999997,0.0,767.9712,9.780268111728,2.61600696,0.0,9.599639999999999
539.630772,209.28055679999997,1033.1782912,767.9712,6.74538465,2.61600696,12.914728640000002,9.599639999999999
0.0,906.399,344.454,383.9856,0.0,22.659975,8.611350000000002,9.599639999999999
215.8523088,139.446,2525.996,767.9712,2.69815386,1.7430750000000002,31.57495,9.599639999999999
431.7046176,1115.568,0.0,767.9712,5.39630772,13.944600000000001,0.0,9.599639999999999
