electronegativity_tot_Al,electronegativity_tot_Ga,electronegativity_tot_In,electronegativity_tot_O,electronegativity_avg_Al,electronegativity_avg_Ga,electronegativity_avg_In,electronegativity_avg_O
17.712576000000002,38.007104,0.0,165.12,0.22140720000000003,0.4750888,0.0,2.064
12.880643999999998,0.0,7.119288,61.92,0.4293548,0.0,0.23730959999999998,2.064
20.927424000000002,0.0,33.822848,165.12,0.2615928,0.0,0.42278560000000004,2.064
6.44,9.047104000000001,40.942848,165.12,0.08050000000000002,0.11308880000000002,0.5117856,2.064
0.0,23.527104,33.822848,165.12,0.0,0.29408880000000004,0.42278560000000004,2.064
4.83,14.48,8.9,82.56,0.12075000000000002,0.36200000000000004,0.2225,2.064
0.0,9.050724,12.459288000000003,61.92,0.0,0.30169080000000004,0.41530960000000006,2.064
20.93,0.0,5.34,82.56,0.5232500000000001,0.0,0.13350000000000004,2.064
12.880643999999998,1.809276,5.34,61.92,0.4293548,0.06030920000000001,0.17800000000000002,2.064
20.927424000000002,25.34,8.897152,165.12,0.2615928,0.31675000000000003,0.11121440000000002,2.064
0.0,14.48,42.72,165.12,0.0,0.18100000000000002,0.5340000000000001,2.064
6.44,27.152896000000002,23.137152,165.12,0.08050000000000002,0.3394112,0.28921440000000004,2.064
1.61,12.67,0.0,41.28,0.08050000000000002,0.6335000000000001,0.0,2.064
4.83,9.05,0.0,41.28,0.24150000000000005,0.4525,0.0,2.064
0.0,45.247104,12.462848,165.12,0.0,0.5655888000000001,0.1557856,2.064
35.42,14.48,3.56,165.12,0.4427500000000001,0.18100000000000002,0.044500000000000005,2.064
17.71,0.0,8.9,82.56,0.4427500000000001,0.0,0.2225,2.064
19.32,18.1,17.8,165.12,0.24150000000000005,0.22625,0.2225,2.064
4.832576,28.96,23.137152,165.12,0.0604072,0.36200000000000004,0.28921440000000004,2.064
4.83,9.05,0.0,41.28,0.24150000000000005,0.4525,0.0,2.064
1.607424,1.807104,53.4,165.12,0.0200928,0.0225888,0.6675,2.064
22.540000000000003,14.48,17.8,165.12,0.28175000000000006,0.18100000000000002,0.2225,2.064
12.88,9.05,5.34,82.56,0.32200000000000006,0.22625,0.13350000000000004,2.064
8.05,10.86,8.9,82.56,0.20125,0.2715000000000001,0.2225,2.064
11.269356000000002,7.239276,1.7792880000000002,61.92,0.37564520000000007,0.2413092,0.059309600000000004,2.064
8.047424000000001,7.24,40.942848,165.12,0.10059280000000002,0.09050000000000001,0.5117856,2.064
14.487424,16.287104,24.92,165.12,0.18109280000000003,0.20358880000000001,0.31150000000000005,2.064
4.832576,36.2,16.017152,165.12,0.0604072,0.4525,0.20021440000000001,2.064
22.540000000000003,25.34,7.12,165.12,0.28175000000000006,0.31675000000000003,0.08900000000000001,2.064
4.83,0.0,23.14,82.56,0.12075000000000002,0.0,0.5785,2.064
6.439356,14.480723999999999,0.0,61.92,0.2146452,0.4826908,0.0,2.064
16.1,5.43,5.34,82.56,0.4025,0.13575000000000004,0.13350000000000004,2.064
4.832576,16.287104,35.6,165.12,0.0604072,0.20358880000000001,0.445,2.064
11.272576,45.247104,0.0,165.12,0.1409072,0.5655888000000001,0.0,2.064
11.270000000000001,16.29,0.0,82.56,0.28175000000000006,0.40725,0.0,2.064
1.607424,5.4328959999999995,49.84,165.12,0.0200928,0.0679112,0.6230000000000001,2.064
8.047424000000001,0.0,48.062848,165.12,0.10059280000000002,0.0,0.6007856,2.064
22.540000000000003,3.62,0.0,82.56,0.5635000000000001,0.09050000000000001,0.0,2.064
17.712576000000002,14.48,23.137152,165.12,0.22140720000000003,0.18100000000000002,0.28921440000000004,2.064
8.050644,12.669276000000002,0.0,61.92,0.26835480000000006,0.42230920000000005,0.0,2.064
12.88,27.152896000000002,16.017152,165.12,0.16100000000000003,0.3394112,0.20021440000000001,2.064
24.152576,30.767104,0.0,165.12,0.30190720000000004,0.3845888,0.0,2.064
16.1,0.0,10.68,82.56,0.4025,0.0,0.26700000000000007,2.064
0.0,21.72,21.36,123.84,0.0,0.36200000000000004,0.35600000000000004,2.064
22.540000000000003,14.48,17.8,165.12,0.28175000000000006,0.18100000000000002,0.2225,2.064
32.2,21.72,0.0,165.12,0.4025,0.2715000000000001,0.0,2.064
20.927424000000002,12.672896,21.36,165.12,0.2615928,0.1584112,0.26700000000000007,2.064
1.61,9.05,3.56,41.28,0.08050000000000002,0.4525,0.17800000000000002,2.064
20.927424000000002,16.287104,17.8,165.12,0.2615928,0.20358880000000001,0.2225,2.064
0.0,21.72,35.6,165.12,0.0,0.2715000000000001,0.445,2.064
22.540000000000003,0.0,3.56,82.56,0.5635000000000001,0.0,0.08900000000000001,2.064
12.88,10.86,32.04,165.12,0.16100000000000003,0.13575000000000004,0.4005,2.064
8.050644,12.669276000000002,0.0,61.92,0.26835480000000006,0.42230920000000005,0.0,2.064
14.49,1.809276,3.560712,61.92,0.4830000000000001,0.06030920000000001,0.1186904,2.064
12.88,5.43,8.9,82.56,0.32200000000000006,0.13575000000000004,0.2225,2.064
16.1,19.912896,19.582848,165.12,0.20125,0.24891120000000003,0.24478560000000002,2.064
33.807424000000005,0.0,19.582848,165.12,0.4225928,0.0,0.24478560000000002,2.064
0.0,36.2,21.36,165.12,0.0,0.4525,0.26700000000000007,2.064
22.540000000000003,23.527104,8.897152,165.12,0.28175000000000006,0.29408880000000004,0.11121440000000002,2.064
20.927424000000002,34.392896,0.0,165.12,0.2615928,0.42991120000000005,0.0,2.064
25.76,0.0,28.48,165.12,0.32200000000000006,0.0,0.35600000000000004,2.064
12.88,10.86,32.04,165.12,0.16100000000000003,0.13575000000000004,0.4005,2.064
45.080000000000005,7.24,0.0,165.12,0.5635000000000001,0.09050000000000001,0.0,2.064
41.86,9.047104000000001,1.7771519999999998,165.12,0.5232500000000001,0.11308880000000002,0.0222144,2.064
8.05,10.86,8.9,82.56,0.20125,0.2715000000000001,0.2225,2.064
16.099356000000004,0.0,3.560712,61.92,0.5366452000000002,0.0,0.1186904,2.064
4.83,3.620724,12.459288000000003,61.92,0.16100000000000003,0.12069080000000001,0.41530960000000006,2.064
12.88,25.34,17.8,165.12,0.16100000000000003,0.31675000000000003,0.2225,2.064
3.22,16.29,8.9,82.56,0.08050000000000002,0.40725,0.2225,2.064
28.98,19.912896,5.342848,165.12,0.36225,0.24891120000000003,0.0667856,2.064
48.300000000000004,1.807104,1.7771519999999998,165.12,0.60375,0.0225888,0.0222144,2.064
0.0,34.392896,23.137152,165.12,0.0,0.42991120000000005,0.28921440000000004,2.064
11.270000000000001,12.67,3.56,82.56,0.28175000000000006,0.31675000000000003,0.08900000000000001,2.064
24.152576,14.48,16.017152,165.12,0.30190720000000004,0.18100000000000002,0.20021440000000001,2.064
0.0,30.767104,26.702848,165.12,0.0,0.3845888,0.3337856,2.064
4.832576,7.24,44.497152,165.12,0.0604072,0.09050000000000001,0.5562144000000001,2.064
1.607424,41.632896,14.24,165.12,0.0200928,0.5204112,0.17800000000000002,2.064
0.0,16.287104,40.942848,165.12,0.0,0.20358880000000001,0.5117856,2.064
6.44,34.392896,16.017152,165.12,0.08050000000000002,0.42991120000000005,0.20021440000000001,2.064
14.487424,18.1,23.137152,165.12,0.18109280000000003,0.22625,0.28921440000000004,2.064
9.66,5.43,12.46,82.56,0.24150000000000005,0.13575000000000004,0.31150000000000005,2.064
24.152576,14.48,16.017152,165.12,0.30190720000000004,0.18100000000000002,0.20021440000000001,2.064
35.42,16.287104,1.7771519999999998,165.12,0.4427500000000001,0.20358880000000001,0.0222144,2.064
17.712576000000002,21.72,16.017152,165.12,0.22140720000000003,0.2715000000000001,0.20021440000000001,2.064
12.880643999999998,7.239276,0.0,61.92,0.4293548,0.2413092,0.0,2.064
48.300000000000004,1.807104,1.7771519999999998,165.12,0.60375,0.0225888,0.0222144,2.064
24.152576,7.24,23.137152,165.12,0.30190720000000004,0.09050000000000001,0.28921440000000004,2.064
6.44,48.872896000000004,1.7771519999999998,165.12,0.08050000000000002,0.6109112000000001,0.0222144,2.064
20.927424000000002,12.672896,21.36,165.12,0.2615928,0.1584112,0.26700000000000007,2.064
1.61,18.1,8.9,82.56,0.04025000000000001,0.4525,0.2225,2.064
32.2,3.62,17.8,165.12,0.4025,0.045250000000000005,0.2225,2.064
3.220644,7.239276,10.68,61.92,0.10735480000000001,0.2413092,0.35600000000000004,2.064
28.98,10.86,14.24,165.12,0.36225,0.13575000000000004,0.17800000000000002,2.064
19.32,14.48,21.36,165.12,0.24150000000000005,0.18100000000000002,0.26700000000000007,2.064
6.44,9.047104000000001,40.942848,165.12,0.08050000000000002,0.11308880000000002,0.5117856,2.064
1.61,3.62,1.78,20.64,0.16100000000000003,0.36200000000000004,0.17800000000000002,2.064
25.76,25.34,3.56,165.12,0.32200000000000006,0.31675000000000003,0.044500000000000005,2.064
9.66,45.247104,1.7771519999999998,165.12,0.12075000000000002,0.5655888000000001,0.0222144,2.064
28.98,0.0,24.92,165.12,0.36225,0.0,0.31150000000000005,2.064
32.2,16.287104,5.342848,165.12,0.4025,0.20358880000000001,0.0667856,2.064
0.0,32.58,24.92,165.12,0.0,0.40725,0.31150000000000005,2.064
19.32,36.2,0.0,165.12,0.24150000000000005,0.4525,0.0,2.064
38.64,0.0,14.24,165.12,0.4830000000000001,0.0,0.17800000000000002,2.064
19.32,36.2,0.0,165.12,0.24150000000000005,0.4525,0.0,2.064
20.927424000000002,34.392896,0.0,165.12,0.2615928,0.42991120000000005,0.0,2.064
24.150000000000002,1.81,0.0,82.56,0.60375,0.045250000000000005,0.0,2.064
0.0,23.527104,33.822848,165.12,0.0,0.29408880000000004,0.42278560000000004,2.064
11.269356000000002,3.620724,5.34,61.92,0.37564520000000007,0.12069080000000001,0.17800000000000002,2.064
4.832576,1.807104,49.84,165.12,0.0604072,0.0225888,0.6230000000000001,2.064
14.487424,19.912896,21.36,165.12,0.18109280000000003,0.24891120000000003,0.26700000000000007,2.064
8.05,5.43,0.0,41.28,0.4025,0.2715000000000001,0.0,2.064
20.93,0.0,5.34,82.56,0.5232500000000001,0.0,0.13350000000000004,2.064
9.66,10.86,0.0,61.92,0.32200000000000006,0.36200000000000004,0.0,2.064
16.099356000000004,1.809276,1.7792880000000002,61.92,0.5366452000000002,0.06030920000000001,0.059309600000000004,2.064
32.2,19.912896,1.7771519999999998,165.12,0.4025,0.24891120000000003,0.0222144,2.064
8.050644,5.43,7.119288,61.92,0.26835480000000006,0.18100000000000002,0.23730959999999998,2.064
6.44,21.72,0.0,82.56,0.16100000000000003,0.5430000000000001,0.0,2.064
3.22,25.34,28.48,165.12,0.04025000000000001,0.31675000000000003,0.35600000000000004,2.064
20.927424000000002,9.047104000000001,24.92,165.12,0.2615928,0.11308880000000002,0.31150000000000005,2.064
4.83,9.05,0.0,41.28,0.24150000000000005,0.4525,0.0,2.064
0.0,5.43,8.9,41.28,0.0,0.2715000000000001,0.445,2.064
16.1,16.287104,23.137152,165.12,0.20125,0.20358880000000001,0.28921440000000004,2.064
19.32,14.48,21.36,165.12,0.24150000000000005,0.18100000000000002,0.26700000000000007,2.064
16.1,3.62,35.6,165.12,0.20125,0.045250000000000005,0.445,2.064
33.807424000000005,18.1,1.7771519999999998,165.12,0.4225928,0.22625,0.0222144,2.064
35.42,18.1,0.0,165.12,0.4427500000000001,0.22625,0.0,2.064
27.367424000000003,14.48,12.462848,165.12,0.34209280000000003,0.18100000000000002,0.1557856,2.064
20.93,1.81,3.56,82.56,0.5232500000000001,0.045250000000000005,0.08900000000000001,2.064
17.710644,1.809276,0.0,61.92,0.5903548000000001,0.06030920000000001,0.0,2.064
3.22,1.807104,51.617152000000004,165.12,0.04025000000000001,0.0225888,0.6452144000000001,2.064
4.83,0.0,8.9,41.28,0.24150000000000005,0.0,0.445,2.064
0.0,48.872896000000004,8.897152,165.12,0.0,0.6109112000000001,0.11121440000000002,2.064
20.927424000000002,0.0,33.822848,165.12,0.2615928,0.0,0.42278560000000004,2.064
37.032576,14.48,1.7771519999999998,165.12,0.4629072,0.18100000000000002,0.0222144,2.064
4.832576,0.0,51.617152000000004,165.12,0.0604072,0.0,0.6452144000000001,2.064
1.61,5.43,21.36,82.56,0.04025000000000001,0.13575000000000004,0.5340000000000001,2.064
38.64,14.48,0.0,165.12,0.4830000000000001,0.18100000000000002,0.0,2.064
3.22,1.81,23.14,82.56,0.08050000000000002,0.045250000000000005,0.5785,2.064
0.0,7.24,21.36,82.56,0.0,0.18100000000000002,0.5340000000000001,2.064
37.032576,7.24,8.897152,165.12,0.4629072,0.09050000000000001,0.11121440000000002,2.064
0.0,18.1,39.160000000000004,165.12,0.0,0.22625,0.48950000000000005,2.064
19.32,27.152896000000002,8.897152,165.12,0.24150000000000005,0.3394112,0.11121440000000002,2.064
0.0,27.152896000000002,30.257152,165.12,0.0,0.3394112,0.3782144,2.064
1.61,18.1,8.9,82.56,0.04025000000000001,0.4525,0.2225,2.064
0.0,14.48,14.24,82.56,0.0,0.36200000000000004,0.35600000000000004,2.064
4.832576,3.62,48.062848,165.12,0.0604072,0.045250000000000005,0.6007856,2.064
35.42,5.4328959999999995,12.462848,165.12,0.4427500000000001,0.0679112,0.1557856,2.064
17.712576000000002,19.912896,17.8,165.12,0.22140720000000003,0.24891120000000003,0.2225,2.064
0.0,9.05,19.580000000000002,82.56,0.0,0.22625,0.48950000000000005,2.064
0.0,28.96,28.48,165.12,0.0,0.36200000000000004,0.35600000000000004,2.064
0.0,5.4328959999999995,51.617152000000004,165.12,0.0,0.0679112,0.6452144000000001,2.064
48.300000000000004,3.62,0.0,165.12,0.60375,0.045250000000000005,0.0,2.064
6.44,9.05,12.46,82.56,0.16100000000000003,0.22625,0.31150000000000005,2.064
25.76,0.0,28.48,165.12,0.32200000000000006,0.0,0.35600000000000004,2.064
24.150000000000002,1.81,0.0,82.56,0.60375,0.045250000000000005,0.0,2.064
27.367424000000003,1.807104,24.92,165.12,0.34209280000000003,0.0225888,0.31150000000000005,2.064
14.49,3.62,8.9,82.56,0.36225,0.09050000000000001,0.2225,2.064
11.272576,43.44,1.7771519999999998,165.12,0.1409072,0.5430000000000001,0.0222144,2.064
9.66,0.0,10.68,61.92,0.32200000000000006,0.0,0.35600000000000004,2.064
16.1,1.81,8.9,82.56,0.4025,0.045250000000000005,0.2225,2.064
1.6093560000000002,19.910724,0.0,61.92,0.053645200000000004,0.6636908,0.0,2.064
30.592576,23.527104,0.0,165.12,0.38240720000000006,0.29408880000000004,0.0,2.064
0.0,27.150000000000002,16.02,123.84,0.0,0.4525,0.26700000000000007,2.064
28.98,14.48,10.68,165.12,0.36225,0.18100000000000002,0.13350000000000004,2.064
14.49,12.67,0.0,82.56,0.36225,0.31675000000000003,0.0,2.064
27.367424000000003,7.24,19.582848,165.12,0.34209280000000003,0.09050000000000001,0.24478560000000002,2.064
24.152576,19.912896,10.68,165.12,0.30190720000000004,0.24891120000000003,0.13350000000000004,2.064
3.22,7.24,3.56,41.28,0.16100000000000003,0.36200000000000004,0.17800000000000002,2.064
19.32,0.0,7.12,82.56,0.4830000000000001,0.0,0.17800000000000002,2.064
4.832576,36.2,16.017152,165.12,0.0604072,0.4525,0.20021440000000001,2.064
0.0,32.58,24.92,165.12,0.0,0.40725,0.31150000000000005,2.064
3.22,25.34,0.0,82.56,0.08050000000000002,0.6335000000000001,0.0,2.064
28.98,7.24,17.8,165.12,0.36225,0.09050000000000001,0.2225,2.064
6.44,0.0,7.12,41.28,0.32200000000000006,0.0,0.35600000000000004,2.064
11.272576,45.247104,0.0,165.12,0.1409072,0.5655888000000001,0.0,2.064
12.88,9.05,5.34,82.56,0.32200000000000006,0.22625,0.13350000000000004,2.064
12.88,43.44,0.0,165.12,0.16100000000000003,0.5430000000000001,0.0,2.064
1.61,18.1,8.9,82.56,0.04025000000000001,0.4525,0.2225,2.064
14.49,5.43,0.0,61.92,0.4830000000000001,0.18100000000000002,0.0,2.064
16.1,16.287104,23.137152,165.12,0.20125,0.20358880000000001,0.28921440000000004,2.064
30.592576,10.86,12.462848,165.12,0.38240720000000006,0.13575000000000004,0.1557856,2.064
0.0,3.62,24.92,82.56,0.0,0.09050000000000001,0.6230000000000001,2.064
8.047424000000001,32.58,16.017152,165.12,0.10059280000000002,0.40725,0.20021440000000001,2.064
11.272576,25.34,19.582848,165.12,0.1409072,0.31675000000000003,0.24478560000000002,2.064
0.0,16.29,5.34,61.92,0.0,0.5430000000000001,0.17800000000000002,2.064
14.487424,9.047104000000001,32.04,165.12,0.18109280000000003,0.11308880000000002,0.4005,2.064
0.0,14.48,42.72,165.12,0.0,0.18100000000000002,0.5340000000000001,2.064
27.367424000000003,16.287104,10.68,165.12,0.34209280000000003,0.20358880000000001,0.13350000000000004,2.064
17.712576000000002,23.527104,14.24,165.12,0.22140720000000003,0.29408880000000004,0.17800000000000002,2.064
27.367424000000003,23.527104,3.56,165.12,0.34209280000000003,0.29408880000000004,0.044500000000000005,2.064
14.487424,18.1,23.137152,165.12,0.18109280000000003,0.22625,0.28921440000000004,2.064
1.607424,3.62,51.617152000000004,165.12,0.0200928,0.045250000000000005,0.6452144000000001,2.064
8.047424000000001,27.152896000000002,21.36,165.12,0.10059280000000002,0.3394112,0.26700000000000007,2.064
8.047424000000001,30.767104,17.8,165.12,0.10059280000000002,0.3845888,0.2225,2.064
32.2,19.912896,1.7771519999999998,165.12,0.4025,0.24891120000000003,0.0222144,2.064
27.367424000000003,0.0,26.702848,165.12,0.34209280000000003,0.0,0.3337856,2.064
14.487424,1.807104,39.160000000000004,165.12,0.18109280000000003,0.0225888,0.48950000000000005,2.064
4.832576,27.152896000000002,24.92,165.12,0.0604072,0.3394112,0.31150000000000005,2.064
0.0,1.81,26.7,82.56,0.0,0.045250000000000005,0.6675,2.064
11.269356000000002,9.050724,0.0,61.92,0.37564520000000007,0.30169080000000004,0.0,2.064
0.0,14.480723999999999,7.119288,61.92,0.0,0.4826908,0.23730959999999998,2.064
0.0,34.392896,23.137152,165.12,0.0,0.42991120000000005,0.28921440000000004,2.064
27.367424000000003,0.0,26.702848,165.12,0.34209280000000003,0.0,0.3337856,2.064
0.0,9.050724,12.459288000000003,61.92,0.0,0.30169080000000004,0.41530960000000006,2.064
0.0,39.82,17.8,165.12,0.0,0.4977500000000001,0.2225,2.064
24.152576,21.72,8.897152,165.12,0.30190720000000004,0.2715000000000001,0.11121440000000002,2.064
11.272576,36.2,8.897152,165.12,0.1409072,0.4525,0.11121440000000002,2.064
28.98,0.0,10.68,123.84,0.4830000000000001,0.0,0.17800000000000002,2.064
43.472576000000004,5.4328959999999995,3.56,165.12,0.5434072000000001,0.0679112,0.044500000000000005,2.064
8.05,5.43,14.24,82.56,0.20125,0.13575000000000004,0.35600000000000004,2.064
8.050644,1.809276,10.68,61.92,0.26835480000000006,0.06030920000000001,0.35600000000000004,2.064
0.0,32.58,24.92,165.12,0.0,0.40725,0.31150000000000005,2.064
33.807424000000005,12.672896,7.12,165.12,0.4225928,0.1584112,0.08900000000000001,2.064
11.272576,23.527104,21.36,165.12,0.1409072,0.29408880000000004,0.26700000000000007,2.064
12.88,16.287104,26.702848,165.12,0.16100000000000003,0.20358880000000001,0.3337856,2.064
49.912576,1.807104,0.0,165.12,0.6239072000000001,0.0225888,0.0,2.064
14.487424,0.0,40.942848,165.12,0.18109280000000003,0.0,0.5117856,2.064
25.76,28.96,0.0,165.12,0.32200000000000006,0.36200000000000004,0.0,2.064
6.439356,14.480723999999999,0.0,61.92,0.2146452,0.4826908,0.0,2.064
48.300000000000004,0.0,3.56,165.12,0.60375,0.0,0.044500000000000005,2.064
14.487424,7.24,33.822848,165.12,0.18109280000000003,0.09050000000000001,0.42278560000000004,2.064
8.05,19.91,0.0,82.56,0.20125,0.4977500000000001,0.0,2.064
32.2,3.62,17.8,165.12,0.4025,0.045250000000000005,0.2225,2.064
0.0,5.43,23.14,82.56,0.0,0.13575000000000004,0.5785,2.064
0.0,9.05,19.580000000000002,82.56,0.0,0.22625,0.48950000000000005,2.064
25.76,9.047104000000001,19.582848,165.12,0.32200000000000006,0.11308880000000002,0.24478560000000002,2.064
3.22,10.86,0.0,41.28,0.16100000000000003,0.5430000000000001,0.0,2.064
20.927424000000002,10.86,23.137152,165.12,0.2615928,0.13575000000000004,0.28921440000000004,2.064
6.44,12.67,8.9,82.56,0.16100000000000003,0.31675000000000003,0.2225,2.064
0.0,12.669276000000002,8.900712,61.92,0.0,0.42230920000000005,0.2966904,2.064
16.1,1.81,8.9,82.56,0.4025,0.045250000000000005,0.2225,2.064
9.66,10.86,0.0,61.92,0.32200000000000006,0.36200000000000004,0.0,2.064
1.607424,56.112896,0.0,165.12,0.0200928,0.7014112000000001,0.0,2.064
22.540000000000003,5.4328959999999995,26.702848,165.12,0.28175000000000006,0.0679112,0.3337856,2.064
30.592576,23.527104,0.0,165.12,0.38240720000000006,0.29408880000000004,0.0,2.064
11.272576,25.34,19.582848,165.12,0.1409072,0.31675000000000003,0.24478560000000002,2.064
16.1,14.48,24.92,165.12,0.20125,0.18100000000000002,0.31150000000000005,2.064
1.607424,7.24,48.062848,165.12,0.0200928,0.09050000000000001,0.6007856,2.064
4.832576,52.487104,0.0,165.12,0.0604072,0.6560888,0.0,2.064
11.269356000000002,1.809276,7.119288,61.92,0.37564520000000007,0.06030920000000001,0.23730959999999998,2.064
12.88,7.24,7.12,82.56,0.32200000000000006,0.18100000000000002,0.17800000000000002,2.064
27.367424000000003,18.1,8.897152,165.12,0.34209280000000003,0.22625,0.11121440000000002,2.064
25.76,9.047104000000001,19.582848,165.12,0.32200000000000006,0.11308880000000002,0.24478560000000002,2.064
14.487424,9.047104000000001,32.04,165.12,0.18109280000000003,0.11308880000000002,0.4005,2.064
6.439356,14.480723999999999,0.0,61.92,0.2146452,0.4826908,0.0,2.064
8.047424000000001,7.24,40.942848,165.12,0.10059280000000002,0.09050000000000001,0.5117856,2.064
24.152576,30.767104,0.0,165.12,0.30190720000000004,0.3845888,0.0,2.064
12.88,19.912896,23.137152,165.12,0.16100000000000003,0.24891120000000003,0.28921440000000004,2.064
3.22,10.86,0.0,41.28,0.16100000000000003,0.5430000000000001,0.0,2.064
49.912576,1.807104,0.0,165.12,0.6239072000000001,0.0225888,0.0,2.064
0.0,32.58,24.92,165.12,0.0,0.40725,0.31150000000000005,2.064
19.32,0.0,7.12,82.56,0.4830000000000001,0.0,0.17800000000000002,2.064
0.0,57.92,0.0,165.12,0.0,0.7240000000000001,0.0,2.064
0.0,21.72,21.36,123.84,0.0,0.36200000000000004,0.35600000000000004,2.064
14.49,3.620724,1.7792880000000002,61.92,0.4830000000000001,0.12069080000000001,0.059309600000000004,2.064
20.927424000000002,14.48,19.582848,165.12,0.2615928,0.18100000000000002,0.24478560000000002,2.064
0.0,14.48,42.72,165.12,0.0,0.18100000000000002,0.5340000000000001,2.064
19.32,30.767104,5.342848,165.12,0.24150000000000005,0.3845888,0.0667856,2.064
17.712576000000002,25.34,12.462848,165.12,0.22140720000000003,0.31675000000000003,0.1557856,2.064
9.66,0.0,10.68,61.92,0.32200000000000006,0.0,0.35600000000000004,2.064
1.607424,45.247104,10.68,165.12,0.0200928,0.5655888000000001,0.13350000000000004,2.064
45.080000000000005,7.24,0.0,165.12,0.5635000000000001,0.09050000000000001,0.0,2.064
1.607424,27.152896000000002,28.48,165.12,0.0200928,0.3394112,0.35600000000000004,2.064
0.0,16.29,5.34,61.92,0.0,0.5430000000000001,0.17800000000000002,2.064
9.66,0.0,46.28,165.12,0.12075000000000002,0.0,0.5785,2.064
16.1,0.0,10.68,82.56,0.4025,0.0,0.26700000000000007,2.064
14.49,1.809276,3.560712,61.92,0.4830000000000001,0.06030920000000001,0.1186904,2.064
19.32,21.72,14.24,165.12,0.24150000000000005,0.2715000000000001,0.17800000000000002,2.064
20.93,5.43,0.0,82.56,0.5232500000000001,0.13575000000000004,0.0,2.064
12.88,28.96,14.24,165.12,0.16100000000000003,0.36200000000000004,0.17800000000000002,2.064
17.71,5.43,3.56,82.56,0.4427500000000001,0.13575000000000004,0.08900000000000001,2.064
0.0,12.669276000000002,8.900712,61.92,0.0,0.42230920000000005,0.2966904,2.064
0.0,18.1,10.68,82.56,0.0,0.4525,0.26700000000000007,2.064
20.93,0.0,5.34,82.56,0.5232500000000001,0.0,0.13350000000000004,2.064
0.0,48.872896000000004,8.897152,165.12,0.0,0.6109112000000001,0.11121440000000002,2.064
37.032576,3.62,12.462848,165.12,0.4629072,0.045250000000000005,0.1557856,2.064
17.71,9.05,0.0,82.56,0.4427500000000001,0.22625,0.0,2.064
0.0,28.96,28.48,165.12,0.0,0.36200000000000004,0.35600000000000004,2.064
12.88,18.1,24.92,165.12,0.16100000000000003,0.22625,0.31150000000000005,2.064
9.66,10.86,0.0,61.92,0.32200000000000006,0.36200000000000004,0.0,2.064
16.1,0.0,10.68,82.56,0.4025,0.0,0.26700000000000007,2.064
41.86,0.0,10.68,165.12,0.5232500000000001,0.0,0.13350000000000004,2.064
0.0,12.67,16.02,82.56,0.0,0.31675000000000003,0.4005,2.064
0.0,32.58,24.92,165.12,0.0,0.40725,0.31150000000000005,2.064
19.32,12.672896,23.137152,165.12,0.24150000000000005,0.1584112,0.28921440000000004,2.064
0.0,41.632896,16.017152,165.12,0.0,0.5204112,0.20021440000000001,2.064
45.080000000000005,1.807104,5.342848,165.12,0.5635000000000001,0.0225888,0.0667856,2.064
17.712576000000002,23.527104,14.24,165.12,0.22140720000000003,0.29408880000000004,0.17800000000000002,2.064
40.247424,9.047104000000001,3.56,165.12,0.5030928000000001,0.11308880000000002,0.044500000000000005,2.064
4.83,0.0,16.02,61.92,0.16100000000000003,0.0,0.5340000000000001,2.064
19.32,7.24,0.0,82.56,0.4830000000000001,0.18100000000000002,0.0,2.064
14.487424,7.24,33.822848,165.12,0.18109280000000003,0.09050000000000001,0.42278560000000004,2.064
11.272576,1.807104,42.72,165.12,0.1409072,0.0225888,0.5340000000000001,2.064
3.22,10.86,42.72,165.12,0.04025000000000001,0.13575000000000004,0.5340000000000001,2.064
1.607424,1.807104,53.4,165.12,0.0200928,0.0225888,0.6675,2.064
35.42,7.24,10.68,165.12,0.4427500000000001,0.09050000000000001,0.13350000000000004,2.064
20.93,0.0,5.34,82.56,0.5232500000000001,0.0,0.13350000000000004,2.064
11.272576,14.48,30.257152,165.12,0.1409072,0.18100000000000002,0.3782144,2.064
24.152576,19.912896,10.68,165.12,0.30190720000000004,0.24891120000000003,0.13350000000000004,2.064
8.047424000000001,5.4328959999999995,42.72,165.12,0.10059280000000002,0.0679112,0.5340000000000001,2.064
3.22,28.96,24.92,165.12,0.04025000000000001,0.36200000000000004,0.31150000000000005,2.064
30.592576,23.527104,0.0,165.12,0.38240720000000006,0.29408880000000004,0.0,2.064
25.76,28.96,0.0,165.12,0.32200000000000006,0.36200000000000004,0.0,2.064
1.607424,3.62,51.617152000000004,165.12,0.0200928,0.045250000000000005,0.6452144000000001,2.064
8.050644,9.050724,3.560712,61.92,0.26835480000000006,0.30169080000000004,0.1186904,2.064
12.88,18.1,24.92,165.12,0.16100000000000003,0.22625,0.31150000000000005,2.064
20.93,0.0,5.34,82.56,0.5232500000000001,0.0,0.13350000000000004,2.064
20.927424000000002,16.287104,17.8,165.12,0.2615928,0.20358880000000001,0.2225,2.064
0.0,10.86,32.04,123.84,0.0,0.18100000000000002,0.5340000000000001,2.064
16.1,27.152896000000002,12.462848,165.12,0.20125,0.3394112,0.1557856,2.064
6.44,3.62,46.28,165.12,0.08050000000000002,0.045250000000000005,0.5785,2.064
17.71,0.0,8.9,82.56,0.4427500000000001,0.0,0.2225,2.064
17.712576000000002,18.1,19.582848,165.12,0.22140720000000003,0.22625,0.24478560000000002,2.064
0.0,21.72,35.6,165.12,0.0,0.2715000000000001,0.445,2.064
